unique_id,ds,y,split,etiqueta,m
D1,1995-10-02,1539.2,entrenamiento,tendencia limpia,1
D1,1995-10-03,1538.6,entrenamiento,tendencia limpia,1
D1,1995-10-04,1539.2,entrenamiento,tendencia limpia,1
D1,1995-10-05,1541.4,entrenamiento,tendencia limpia,1
D1,1995-10-06,1538.7,entrenamiento,tendencia limpia,1
D1,1995-10-07,1541.4,entrenamiento,tendencia limpia,1
D1,1995-10-08,1534.4,entrenamiento,tendencia limpia,1
D1,1995-10-09,1523.3,entrenamiento,tendencia limpia,1
D1,1995-10-10,1526.5,entrenamiento,tendencia limpia,1
D1,1995-10-11,1526.8,entrenamiento,tendencia limpia,1
D1,1995-10-12,1526.9,entrenamiento,tendencia limpia,1
D1,1995-10-13,1523.4,entrenamiento,tendencia limpia,1
D1,1995-10-14,1526.3,entrenamiento,tendencia limpia,1
D1,1995-10-15,1528.4,entrenamiento,tendencia limpia,1
D1,1995-10-16,1524.3,entrenamiento,tendencia limpia,1
D1,1995-10-17,1528.1,entrenamiento,tendencia limpia,1
D1,1995-10-18,1526.2,entrenamiento,tendencia limpia,1
D1,1995-10-19,1519.7,entrenamiento,tendencia limpia,1
D1,1995-10-20,1524.8,entrenamiento,tendencia limpia,1
D1,1995-10-21,1530.3,entrenamiento,tendencia limpia,1
D1,1995-10-22,1528.9,entrenamiento,tendencia limpia,1
D1,1995-10-23,1535.6,entrenamiento,tendencia limpia,1
D1,1995-10-24,1536.1,entrenamiento,tendencia limpia,1
D1,1995-10-25,1540.6,entrenamiento,tendencia limpia,1
D1,1995-10-26,1534.8,entrenamiento,tendencia limpia,1
D1,1995-10-27,1533.5,entrenamiento,tendencia limpia,1
D1,1995-10-28,1535.9,entrenamiento,tendencia limpia,1
D1,1995-10-29,1542.3,entrenamiento,tendencia limpia,1
D1,1995-10-30,1544.3,entrenamiento,tendencia limpia,1
D1,1995-10-31,1544.6,entrenamiento,tendencia limpia,1
D1,1995-11-01,1542.9,entrenamiento,tendencia limpia,1
D1,1995-11-02,1545.7,entrenamiento,tendencia limpia,1
D1,1995-11-03,1548.2,entrenamiento,tendencia limpia,1
D1,1995-11-04,1541.7,entrenamiento,tendencia limpia,1
D1,1995-11-05,1539.6,entrenamiento,tendencia limpia,1
D1,1995-11-06,1544.2,entrenamiento,tendencia limpia,1
D1,1995-11-07,1544.7,entrenamiento,tendencia limpia,1
D1,1995-11-08,1546.5,entrenamiento,tendencia limpia,1
D1,1995-11-09,1547.1,entrenamiento,tendencia limpia,1
D1,1995-11-10,1550.3,entrenamiento,tendencia limpia,1
D1,1995-11-11,1549.2,entrenamiento,tendencia limpia,1
D1,1995-11-12,1549.4,entrenamiento,tendencia limpia,1
D1,1995-11-13,1551.9,entrenamiento,tendencia limpia,1
D1,1995-11-14,1556.6,entrenamiento,tendencia limpia,1
D1,1995-11-15,1564.1,entrenamiento,tendencia limpia,1
D1,1995-11-16,1570.5,entrenamiento,tendencia limpia,1
D1,1995-11-17,1570.4,entrenamiento,tendencia limpia,1
D1,1995-11-18,1572.9,entrenamiento,tendencia limpia,1
D1,1995-11-19,1572.3,entrenamiento,tendencia limpia,1
D1,1995-11-20,1572.0,entrenamiento,tendencia limpia,1
D1,1995-11-21,1573.9,entrenamiento,tendencia limpia,1
D1,1995-11-22,1573.2,entrenamiento,tendencia limpia,1
D1,1995-11-23,1575.8,entrenamiento,tendencia limpia,1
D1,1995-11-24,1574.0,entrenamiento,tendencia limpia,1
D1,1995-11-25,1571.8,entrenamiento,tendencia limpia,1
D1,1995-11-26,1567.3,entrenamiento,tendencia limpia,1
D1,1995-11-27,1574.2,entrenamiento,tendencia limpia,1
D1,1995-11-28,1580.2,entrenamiento,tendencia limpia,1
D1,1995-11-29,1583.5,entrenamiento,tendencia limpia,1
D1,1995-11-30,1582.8,entrenamiento,tendencia limpia,1
D1,1995-12-01,1583.0,entrenamiento,tendencia limpia,1
D1,1995-12-02,1589.1,entrenamiento,tendencia limpia,1
D1,1995-12-03,1588.2,entrenamiento,tendencia limpia,1
D1,1995-12-04,1588.4,entrenamiento,tendencia limpia,1
D1,1995-12-05,1584.7,entrenamiento,tendencia limpia,1
D1,1995-12-06,1586.8,entrenamiento,tendencia limpia,1
D1,1995-12-07,1591.6,entrenamiento,tendencia limpia,1
D1,1995-12-08,1588.8,entrenamiento,tendencia limpia,1
D1,1995-12-09,1589.2,entrenamiento,tendencia limpia,1
D1,1995-12-10,1591.9,entrenamiento,tendencia limpia,1
D1,1995-12-11,1595.6,entrenamiento,tendencia limpia,1
D1,1995-12-12,1598.0,entrenamiento,tendencia limpia,1
D1,1995-12-13,1599.1,entrenamiento,tendencia limpia,1
D1,1995-12-14,1599.6,entrenamiento,tendencia limpia,1
D1,1995-12-15,1595.4,entrenamiento,tendencia limpia,1
D1,1995-12-16,1589.3,entrenamiento,tendencia limpia,1
D1,1995-12-17,1592.4,entrenamiento,tendencia limpia,1
D1,1995-12-18,1591.6,entrenamiento,tendencia limpia,1
D1,1995-12-19,1585.9,entrenamiento,tendencia limpia,1
D1,1995-12-20,1587.9,entrenamiento,tendencia limpia,1
D1,1995-12-21,1586.6,entrenamiento,tendencia limpia,1
D1,1995-12-22,1591.0,entrenamiento,tendencia limpia,1
D1,1995-12-23,1589.7,entrenamiento,tendencia limpia,1
D1,1995-12-24,1589.3,entrenamiento,tendencia limpia,1
D1,1995-12-25,1595.6,entrenamiento,tendencia limpia,1
D1,1995-12-26,1592.1,entrenamiento,tendencia limpia,1
D1,1995-12-27,1592.3,entrenamiento,tendencia limpia,1
D1,1995-12-28,1589.3,entrenamiento,tendencia limpia,1
D1,1995-12-29,1583.6,entrenamiento,tendencia limpia,1
D1,1995-12-30,1591.4,entrenamiento,tendencia limpia,1
D1,1995-12-31,1590.8,entrenamiento,tendencia limpia,1
D1,1996-01-01,1591.5,entrenamiento,tendencia limpia,1
D1,1996-01-02,1591.0,entrenamiento,tendencia limpia,1
D1,1996-01-03,1589.5,entrenamiento,tendencia limpia,1
D1,1996-01-04,1587.2,entrenamiento,tendencia limpia,1
D1,1996-01-05,1586.7,entrenamiento,tendencia limpia,1
D1,1996-01-06,1589.7,entrenamiento,tendencia limpia,1
D1,1996-01-07,1596.5,entrenamiento,tendencia limpia,1
D1,1996-01-08,1605.1,entrenamiento,tendencia limpia,1
D1,1996-01-09,1606.2,entrenamiento,tendencia limpia,1
D1,1996-01-10,1613.1,entrenamiento,tendencia limpia,1
D1,1996-01-11,1614.5,entrenamiento,tendencia limpia,1
D1,1996-01-12,1617.8,entrenamiento,tendencia limpia,1
D1,1996-01-13,1633.7,entrenamiento,tendencia limpia,1
D1,1996-01-14,1632.8,entrenamiento,tendencia limpia,1
D1,1996-01-15,1636.4,entrenamiento,tendencia limpia,1
D1,1996-01-16,1624.4,entrenamiento,tendencia limpia,1
D1,1996-01-17,1631.0,entrenamiento,tendencia limpia,1
D1,1996-01-18,1634.9,entrenamiento,tendencia limpia,1
D1,1996-01-19,1628.6,entrenamiento,tendencia limpia,1
D1,1996-01-20,1632.4,entrenamiento,tendencia limpia,1
D1,1996-01-21,1632.0,entrenamiento,tendencia limpia,1
D1,1996-01-22,1638.8,entrenamiento,tendencia limpia,1
D1,1996-01-23,1635.5,entrenamiento,tendencia limpia,1
D1,1996-01-24,1640.9,entrenamiento,tendencia limpia,1
D1,1996-01-25,1646.7,entrenamiento,tendencia limpia,1
D1,1996-01-26,1649.2,entrenamiento,tendencia limpia,1
D1,1996-01-27,1647.4,entrenamiento,tendencia limpia,1
D1,1996-01-28,1648.4,entrenamiento,tendencia limpia,1
D1,1996-01-29,1651.3,entrenamiento,tendencia limpia,1
D1,1996-01-30,1649.3,entrenamiento,tendencia limpia,1
D1,1996-01-31,1610.6,entrenamiento,tendencia limpia,1
D1,1996-02-01,1609.6,entrenamiento,tendencia limpia,1
D1,1996-02-02,1624.9,entrenamiento,tendencia limpia,1
D1,1996-02-03,1622.3,entrenamiento,tendencia limpia,1
D1,1996-02-04,1628.9,entrenamiento,tendencia limpia,1
D1,1996-02-05,1636.1,entrenamiento,tendencia limpia,1
D1,1996-02-06,1637.7,entrenamiento,tendencia limpia,1
D1,1996-02-07,1641.3,entrenamiento,tendencia limpia,1
D1,1996-02-08,1646.7,entrenamiento,tendencia limpia,1
D1,1996-02-09,1653.5,entrenamiento,tendencia limpia,1
D1,1996-02-10,1651.0,entrenamiento,tendencia limpia,1
D1,1996-02-11,1661.7,entrenamiento,tendencia limpia,1
D1,1996-02-12,1675.9,entrenamiento,tendencia limpia,1
D1,1996-02-13,1675.2,entrenamiento,tendencia limpia,1
D1,1996-02-14,1690.6,entrenamiento,tendencia limpia,1
D1,1996-02-15,1689.2,entrenamiento,tendencia limpia,1
D1,1996-02-16,1688.5,entrenamiento,tendencia limpia,1
D1,1996-02-17,1691.1,entrenamiento,tendencia limpia,1
D1,1996-02-18,1704.8,entrenamiento,tendencia limpia,1
D1,1996-02-19,1703.4,entrenamiento,tendencia limpia,1
D1,1996-02-20,1701.7,entrenamiento,tendencia limpia,1
D1,1996-02-21,1697.0,entrenamiento,tendencia limpia,1
D1,1996-02-22,1700.4,entrenamiento,tendencia limpia,1
D1,1996-02-23,1699.5,entrenamiento,tendencia limpia,1
D1,1996-02-24,1703.0,entrenamiento,tendencia limpia,1
D1,1996-02-25,1710.9,entrenamiento,tendencia limpia,1
D1,1996-02-26,1717.0,entrenamiento,tendencia limpia,1
D1,1996-02-27,1712.3,entrenamiento,tendencia limpia,1
D1,1996-02-28,1722.8,entrenamiento,tendencia limpia,1
D1,1996-02-29,1732.2,entrenamiento,tendencia limpia,1
D1,1996-03-01,1740.2,entrenamiento,tendencia limpia,1
D1,1996-03-02,1743.7,entrenamiento,tendencia limpia,1
D1,1996-03-03,1749.9,entrenamiento,tendencia limpia,1
D1,1996-03-04,1756.4,entrenamiento,tendencia limpia,1
D1,1996-03-05,1745.3,entrenamiento,tendencia limpia,1
D1,1996-03-06,1747.5,entrenamiento,tendencia limpia,1
D1,1996-03-07,1745.5,entrenamiento,tendencia limpia,1
D1,1996-03-08,1738.9,entrenamiento,tendencia limpia,1
D1,1996-03-09,1743.2,entrenamiento,tendencia limpia,1
D1,1996-03-10,1739.3,entrenamiento,tendencia limpia,1
D1,1996-03-11,1757.7,entrenamiento,tendencia limpia,1
D1,1996-03-12,1757.7,entrenamiento,tendencia limpia,1
D1,1996-03-13,1759.6,entrenamiento,tendencia limpia,1
D1,1996-03-14,1770.2,entrenamiento,tendencia limpia,1
D1,1996-03-15,1772.3,entrenamiento,tendencia limpia,1
D1,1996-03-16,1779.7,entrenamiento,tendencia limpia,1
D1,1996-03-17,1776.3,entrenamiento,tendencia limpia,1
D1,1996-03-18,1773.0,entrenamiento,tendencia limpia,1
D1,1996-03-19,1770.3,entrenamiento,tendencia limpia,1
D1,1996-03-20,1774.3,entrenamiento,tendencia limpia,1
D1,1996-03-21,1765.2,entrenamiento,tendencia limpia,1
D1,1996-03-22,1774.5,entrenamiento,tendencia limpia,1
D1,1996-03-23,1763.1,entrenamiento,tendencia limpia,1
D1,1996-03-24,1765.3,entrenamiento,tendencia limpia,1
D1,1996-03-25,1760.3,entrenamiento,tendencia limpia,1
D1,1996-03-26,1756.0,entrenamiento,tendencia limpia,1
D1,1996-03-27,1767.8,entrenamiento,tendencia limpia,1
D1,1996-03-28,1769.5,entrenamiento,tendencia limpia,1
D1,1996-03-29,1765.8,entrenamiento,tendencia limpia,1
D1,1996-03-30,1772.6,entrenamiento,tendencia limpia,1
D1,1996-03-31,1767.7,entrenamiento,tendencia limpia,1
D1,1996-04-01,1762.4,entrenamiento,tendencia limpia,1
D1,1996-04-02,1756.4,entrenamiento,tendencia limpia,1
D1,1996-04-03,1759.6,entrenamiento,tendencia limpia,1
D1,1996-04-04,1762.0,entrenamiento,tendencia limpia,1
D1,1996-04-05,1764.6,entrenamiento,tendencia limpia,1
D1,1996-04-06,1779.5,entrenamiento,tendencia limpia,1
D1,1996-04-07,1795.3,entrenamiento,tendencia limpia,1
D1,1996-04-08,1797.4,entrenamiento,tendencia limpia,1
D1,1996-04-09,1798.4,entrenamiento,tendencia limpia,1
D1,1996-04-10,1802.6,entrenamiento,tendencia limpia,1
D1,1996-04-11,1805.1,entrenamiento,tendencia limpia,1
D1,1996-04-12,1811.5,entrenamiento,tendencia limpia,1
D1,1996-04-13,1807.7,entrenamiento,tendencia limpia,1
D1,1996-04-14,1812.1,entrenamiento,tendencia limpia,1
D1,1996-04-15,1804.4,entrenamiento,tendencia limpia,1
D1,1996-04-16,1796.5,entrenamiento,tendencia limpia,1
D1,1996-04-17,1800.5,entrenamiento,tendencia limpia,1
D1,1996-04-18,1805.5,entrenamiento,tendencia limpia,1
D1,1996-04-19,1810.5,entrenamiento,tendencia limpia,1
D1,1996-04-20,1809.3,entrenamiento,tendencia limpia,1
D1,1996-04-21,1822.8,entrenamiento,tendencia limpia,1
D1,1996-04-22,1825.6,entrenamiento,tendencia limpia,1
D1,1996-04-23,1821.7,entrenamiento,tendencia limpia,1
D1,1996-04-24,1822.5,entrenamiento,tendencia limpia,1
D1,1996-04-25,1824.9,entrenamiento,tendencia limpia,1
D1,1996-04-26,1822.6,entrenamiento,tendencia limpia,1
D1,1996-04-27,1815.4,entrenamiento,tendencia limpia,1
D1,1996-04-28,1809.5,entrenamiento,tendencia limpia,1
D1,1996-04-29,1796.3,entrenamiento,tendencia limpia,1
D1,1996-04-30,1805.9,entrenamiento,tendencia limpia,1
D1,1996-05-01,1812.4,entrenamiento,tendencia limpia,1
D1,1996-05-02,1805.6,entrenamiento,tendencia limpia,1
D1,1996-05-03,1810.7,entrenamiento,tendencia limpia,1
D1,1996-05-04,1808.4,entrenamiento,tendencia limpia,1
D1,1996-05-05,1805.6,entrenamiento,tendencia limpia,1
D1,1996-05-06,1813.9,entrenamiento,tendencia limpia,1
D1,1996-05-07,1811.7,entrenamiento,tendencia limpia,1
D1,1996-05-08,1808.3,entrenamiento,tendencia limpia,1
D1,1996-05-09,1817.3,entrenamiento,tendencia limpia,1
D1,1996-05-10,1825.9,entrenamiento,tendencia limpia,1
D1,1996-05-11,1825.6,entrenamiento,tendencia limpia,1
D1,1996-05-12,1823.8,entrenamiento,tendencia limpia,1
D1,1996-05-13,1836.2,entrenamiento,tendencia limpia,1
D1,1996-05-14,1844.2,entrenamiento,tendencia limpia,1
D1,1996-05-15,1847.0,entrenamiento,tendencia limpia,1
D1,1996-05-16,1843.5,entrenamiento,tendencia limpia,1
D1,1996-05-17,1852.3,entrenamiento,tendencia limpia,1
D1,1996-05-18,1842.8,entrenamiento,tendencia limpia,1
D1,1996-05-19,1833.3,entrenamiento,tendencia limpia,1
D1,1996-05-20,1836.0,entrenamiento,tendencia limpia,1
D1,1996-05-21,1847.0,entrenamiento,tendencia limpia,1
D1,1996-05-22,1851.3,entrenamiento,tendencia limpia,1
D1,1996-05-23,1855.6,entrenamiento,tendencia limpia,1
D1,1996-05-24,1858.5,entrenamiento,tendencia limpia,1
D1,1996-05-25,1850.5,entrenamiento,tendencia limpia,1
D1,1996-05-26,1856.3,entrenamiento,tendencia limpia,1
D1,1996-05-27,1854.4,entrenamiento,tendencia limpia,1
D1,1996-05-28,1856.0,entrenamiento,tendencia limpia,1
D1,1996-05-29,1853.7,entrenamiento,tendencia limpia,1
D1,1996-05-30,1852.3,entrenamiento,tendencia limpia,1
D1,1996-05-31,1857.8,entrenamiento,tendencia limpia,1
D1,1996-06-01,1859.7,entrenamiento,tendencia limpia,1
D1,1996-06-02,1869.7,entrenamiento,tendencia limpia,1
D1,1996-06-03,1875.2,entrenamiento,tendencia limpia,1
D1,1996-06-04,1877.9,entrenamiento,tendencia limpia,1
D1,1996-06-05,1884.0,entrenamiento,tendencia limpia,1
D1,1996-06-06,1880.5,entrenamiento,tendencia limpia,1
D1,1996-06-07,1876.6,entrenamiento,tendencia limpia,1
D1,1996-06-08,1886.7,entrenamiento,tendencia limpia,1
D1,1996-06-09,1891.1,entrenamiento,tendencia limpia,1
D1,1996-06-10,1893.8,entrenamiento,tendencia limpia,1
D1,1996-06-11,1890.1,entrenamiento,tendencia limpia,1
D1,1996-06-12,1912.0,entrenamiento,tendencia limpia,1
D1,1996-06-13,1919.7,entrenamiento,tendencia limpia,1
D1,1996-06-14,1920.9,entrenamiento,tendencia limpia,1
D1,1996-06-15,1927.1,entrenamiento,tendencia limpia,1
D1,1996-06-16,1925.5,entrenamiento,tendencia limpia,1
D1,1996-06-17,1923.2,entrenamiento,tendencia limpia,1
D1,1996-06-18,1933.8,entrenamiento,tendencia limpia,1
D1,1996-06-19,1950.7,entrenamiento,tendencia limpia,1
D1,1996-06-20,1952.7,entrenamiento,tendencia limpia,1
D1,1996-06-21,1960.4,entrenamiento,tendencia limpia,1
D1,1996-06-22,1969.1,entrenamiento,tendencia limpia,1
D1,1996-06-23,1961.7,entrenamiento,tendencia limpia,1
D1,1996-06-24,1963.2,entrenamiento,tendencia limpia,1
D1,1996-06-25,1963.1,entrenamiento,tendencia limpia,1
D1,1996-06-26,1971.3,entrenamiento,tendencia limpia,1
D1,1996-06-27,1989.9,entrenamiento,tendencia limpia,1
D1,1996-06-28,1992.2,entrenamiento,tendencia limpia,1
D1,1996-06-29,2003.6,entrenamiento,tendencia limpia,1
D1,1996-06-30,2003.6,entrenamiento,tendencia limpia,1
D1,1996-07-01,1996.8,entrenamiento,tendencia limpia,1
D1,1996-07-02,1985.7,entrenamiento,tendencia limpia,1
D1,1996-07-03,1988.3,entrenamiento,tendencia limpia,1
D1,1996-07-04,1982.0,entrenamiento,tendencia limpia,1
D1,1996-07-05,1971.6,entrenamiento,tendencia limpia,1
D1,1996-07-06,1980.5,entrenamiento,tendencia limpia,1
D1,1996-07-07,1958.8,entrenamiento,tendencia limpia,1
D1,1996-07-08,1978.0,entrenamiento,tendencia limpia,1
D1,1996-07-09,1993.8,entrenamiento,tendencia limpia,1
D1,1996-07-10,1976.3,entrenamiento,tendencia limpia,1
D1,1996-07-11,1970.6,entrenamiento,tendencia limpia,1
D1,1996-07-12,1955.3,entrenamiento,tendencia limpia,1
D1,1996-07-13,1955.1,entrenamiento,tendencia limpia,1
D1,1996-07-14,1970.6,entrenamiento,tendencia limpia,1
D1,1996-07-15,1954.4,entrenamiento,tendencia limpia,1
D1,1996-07-16,1969.5,entrenamiento,tendencia limpia,1
D1,1996-07-17,1976.9,entrenamiento,tendencia limpia,1
D1,1996-07-18,1976.5,entrenamiento,tendencia limpia,1
D1,1996-07-19,1971.9,entrenamiento,tendencia limpia,1
D1,1996-07-20,1973.6,entrenamiento,tendencia limpia,1
D1,1996-07-21,1964.6,entrenamiento,tendencia limpia,1
D1,1996-07-22,1971.4,entrenamiento,tendencia limpia,1
D1,1996-07-23,1973.3,entrenamiento,tendencia limpia,1
D1,1996-07-24,1959.6,entrenamiento,tendencia limpia,1
D1,1996-07-25,1952.6,entrenamiento,tendencia limpia,1
D1,1996-07-26,1946.3,entrenamiento,tendencia limpia,1
D1,1996-07-27,1943.4,entrenamiento,tendencia limpia,1
D1,1996-07-28,1945.6,entrenamiento,tendencia limpia,1
D1,1996-07-29,1942.6,entrenamiento,tendencia limpia,1
D1,1996-07-30,1956.4,entrenamiento,tendencia limpia,1
D1,1996-07-31,1961.4,entrenamiento,tendencia limpia,1
D1,1996-08-01,1967.7,entrenamiento,tendencia limpia,1
D1,1996-08-02,1960.7,entrenamiento,tendencia limpia,1
D1,1996-08-03,1955.6,entrenamiento,tendencia limpia,1
D1,1996-08-04,1939.7,entrenamiento,tendencia limpia,1
D1,1996-08-05,1945.5,entrenamiento,tendencia limpia,1
D1,1996-08-06,1955.7,entrenamiento,tendencia limpia,1
D1,1996-08-07,1949.5,entrenamiento,tendencia limpia,1
D1,1996-08-08,1960.0,entrenamiento,tendencia limpia,1
D1,1996-08-09,1962.8,entrenamiento,tendencia limpia,1
D1,1996-08-10,1945.7,entrenamiento,tendencia limpia,1
D1,1996-08-11,1948.1,entrenamiento,tendencia limpia,1
D1,1996-08-12,1950.5,entrenamiento,tendencia limpia,1
D1,1996-08-13,1946.6,entrenamiento,tendencia limpia,1
D1,1996-08-14,1939.9,entrenamiento,tendencia limpia,1
D1,1996-08-15,1953.2,entrenamiento,tendencia limpia,1
D1,1996-08-16,1945.4,entrenamiento,tendencia limpia,1
D1,1996-08-17,1949.8,entrenamiento,tendencia limpia,1
D1,1996-08-18,1947.8,entrenamiento,tendencia limpia,1
D1,1996-08-19,1957.4,entrenamiento,tendencia limpia,1
D1,1996-08-20,1968.4,entrenamiento,tendencia limpia,1
D1,1996-08-21,1974.9,entrenamiento,tendencia limpia,1
D1,1996-08-22,1987.4,entrenamiento,tendencia limpia,1
D1,1996-08-23,1972.2,entrenamiento,tendencia limpia,1
D1,1996-08-24,1962.5,entrenamiento,tendencia limpia,1
D1,1996-08-25,1953.8,entrenamiento,tendencia limpia,1
D1,1996-08-26,1947.3,entrenamiento,tendencia limpia,1
D1,1996-08-27,1950.2,entrenamiento,tendencia limpia,1
D1,1996-08-28,1954.0,entrenamiento,tendencia limpia,1
D1,1996-08-29,1946.6,entrenamiento,tendencia limpia,1
D1,1996-08-30,1951.5,entrenamiento,tendencia limpia,1
D1,1996-08-31,1947.6,entrenamiento,tendencia limpia,1
D1,1996-09-01,1943.4,entrenamiento,tendencia limpia,1
D1,1996-09-02,1942.3,entrenamiento,tendencia limpia,1
D1,1996-09-03,1936.4,entrenamiento,tendencia limpia,1
D1,1996-09-04,1942.7,entrenamiento,tendencia limpia,1
D1,1996-09-05,1955.3,entrenamiento,tendencia limpia,1
D1,1996-09-06,1962.3,entrenamiento,tendencia limpia,1
D1,1996-09-07,1965.3,entrenamiento,tendencia limpia,1
D1,1996-09-08,1958.1,entrenamiento,tendencia limpia,1
D1,1996-09-09,1961.3,entrenamiento,tendencia limpia,1
D1,1996-09-10,1963.5,entrenamiento,tendencia limpia,1
D1,1996-09-11,1974.1,entrenamiento,tendencia limpia,1
D1,1996-09-12,1968.1,entrenamiento,tendencia limpia,1
D1,1996-09-13,1979.5,entrenamiento,tendencia limpia,1
D1,1996-09-14,1991.2,entrenamiento,tendencia limpia,1
D1,1996-09-15,1997.7,entrenamiento,tendencia limpia,1
D1,1996-09-16,1996.1,entrenamiento,tendencia limpia,1
D1,1996-09-17,2003.5,entrenamiento,tendencia limpia,1
D1,1996-09-18,2001.1,entrenamiento,tendencia limpia,1
D1,1996-09-19,2002.7,entrenamiento,tendencia limpia,1
D1,1996-09-20,2004.1,entrenamiento,tendencia limpia,1
D1,1996-09-21,2004.3,entrenamiento,tendencia limpia,1
D1,1996-09-22,2016.4,entrenamiento,tendencia limpia,1
D1,1996-09-23,2016.5,entrenamiento,tendencia limpia,1
D1,1996-09-24,2021.1,entrenamiento,tendencia limpia,1
D1,1996-09-25,2008.2,entrenamiento,tendencia limpia,1
D1,1996-09-26,2002.9,entrenamiento,tendencia limpia,1
D1,1996-09-27,2012.6,entrenamiento,tendencia limpia,1
D1,1996-09-28,2013.8,entrenamiento,tendencia limpia,1
D1,1996-09-29,2003.4,entrenamiento,tendencia limpia,1
D1,1996-09-30,2015.6,entrenamiento,tendencia limpia,1
D1,1996-10-01,2009.7,entrenamiento,tendencia limpia,1
D1,1996-10-02,2022.1,entrenamiento,tendencia limpia,1
D1,1996-10-03,2031.6,entrenamiento,tendencia limpia,1
D1,1996-10-04,2029.7,entrenamiento,tendencia limpia,1
D1,1996-10-05,2039.2,prueba,tendencia limpia,1
D1,1996-10-06,2035.0,prueba,tendencia limpia,1
D1,1996-10-07,2051.8,prueba,tendencia limpia,1
D1,1996-10-08,2061.8,prueba,tendencia limpia,1
D1,1996-10-09,2063.5,prueba,tendencia limpia,1
D1,1996-10-10,2069.5,prueba,tendencia limpia,1
D1,1996-10-11,2054.0,prueba,tendencia limpia,1
D1,1996-10-12,2057.0,prueba,tendencia limpia,1
D1,1996-10-13,2062.8,prueba,tendencia limpia,1
D1,1996-10-14,2066.4,prueba,tendencia limpia,1
D1,1996-10-15,2067.4,prueba,tendencia limpia,1
D1,1996-10-16,2071.4,prueba,tendencia limpia,1
D1,1996-10-17,2083.8,prueba,tendencia limpia,1
D1,1996-10-18,2080.6,prueba,tendencia limpia,1
M35927,1988-02-01,1062.0,entrenamiento,estacionalidad marcada,12
M35927,1988-03-01,1067.0,entrenamiento,estacionalidad marcada,12
M35927,1988-04-01,1080.0,entrenamiento,estacionalidad marcada,12
M35927,1988-05-01,1081.0,entrenamiento,estacionalidad marcada,12
M35927,1988-06-01,1094.0,entrenamiento,estacionalidad marcada,12
M35927,1988-07-01,1098.0,entrenamiento,estacionalidad marcada,12
M35927,1988-08-01,1084.0,entrenamiento,estacionalidad marcada,12
M35927,1988-09-01,1086.0,entrenamiento,estacionalidad marcada,12
M35927,1988-10-01,1097.0,entrenamiento,estacionalidad marcada,12
M35927,1988-11-01,1113.0,entrenamiento,estacionalidad marcada,12
M35927,1988-12-01,1119.0,entrenamiento,estacionalidad marcada,12
M35927,1989-01-01,1122.0,entrenamiento,estacionalidad marcada,12
M35927,1989-02-01,1107.0,entrenamiento,estacionalidad marcada,12
M35927,1989-03-01,1119.0,entrenamiento,estacionalidad marcada,12
M35927,1989-04-01,1124.0,entrenamiento,estacionalidad marcada,12
M35927,1989-05-01,1144.0,entrenamiento,estacionalidad marcada,12
M35927,1989-06-01,1152.0,entrenamiento,estacionalidad marcada,12
M35927,1989-07-01,1152.0,entrenamiento,estacionalidad marcada,12
M35927,1989-08-01,1139.0,entrenamiento,estacionalidad marcada,12
M35927,1989-09-01,1139.0,entrenamiento,estacionalidad marcada,12
M35927,1989-10-01,1156.0,entrenamiento,estacionalidad marcada,12
