unique_id,ds,y,split,etiqueta,m
M35927,2002-04-01,1182.0,entrenamiento,estacionalidad marcada,12
M35927,2002-05-01,1179.0,entrenamiento,estacionalidad marcada,12
M35927,2002-06-01,1182.0,entrenamiento,estacionalidad marcada,12
M35927,2002-07-01,1170.0,entrenamiento,estacionalidad marcada,12
M35927,2002-08-01,1125.0,entrenamiento,estacionalidad marcada,12
M35927,2002-09-01,1130.0,entrenamiento,estacionalidad marcada,12
M35927,2002-10-01,1173.0,entrenamiento,estacionalidad marcada,12
M35927,2002-11-01,1169.0,entrenamiento,estacionalidad marcada,12
M35927,2002-12-01,1176.0,entrenamiento,estacionalidad marcada,12
M35927,2003-01-01,1167.0,entrenamiento,estacionalidad marcada,12
M35927,2003-02-01,1131.0,entrenamiento,estacionalidad marcada,12
M35927,2003-03-01,1149.0,entrenamiento,estacionalidad marcada,12
M35927,2003-04-01,1156.0,entrenamiento,estacionalidad marcada,12
M35927,2003-05-01,1145.0,entrenamiento,estacionalidad marcada,12
M35927,2003-06-01,1148.0,entrenamiento,estacionalidad marcada,12
M35927,2003-07-01,1139.0,entrenamiento,estacionalidad marcada,12
M35927,2003-08-01,1108.0,entrenamiento,estacionalidad marcada,12
M35927,2003-09-01,1126.0,entrenamiento,estacionalidad marcada,12
M35927,2003-10-01,1149.0,entrenamiento,estacionalidad marcada,12
M35927,2003-11-01,1149.0,entrenamiento,estacionalidad marcada,12
M35927,2003-12-01,1151.0,entrenamiento,estacionalidad marcada,12
M35927,2004-01-01,1145.0,entrenamiento,estacionalidad marcada,12
M35927,2004-02-01,1115.0,entrenamiento,estacionalidad marcada,12
M35927,2004-03-01,1116.0,entrenamiento,estacionalidad marcada,12
M35927,2004-04-01,1118.0,entrenamiento,estacionalidad marcada,12
M35927,2004-05-01,1118.0,entrenamiento,estacionalidad marcada,12
M35927,2004-06-01,1123.0,entrenamiento,estacionalidad marcada,12
M35927,2004-07-01,1113.0,entrenamiento,estacionalidad marcada,12
M35927,2004-08-01,1077.0,entrenamiento,estacionalidad marcada,12
M35927,2004-09-01,1088.0,entrenamiento,estacionalidad marcada,12
M35927,2004-10-01,1112.0,entrenamiento,estacionalidad marcada,12
M35927,2004-11-01,1115.0,entrenamiento,estacionalidad marcada,12
M35927,2004-12-01,1119.0,entrenamiento,estacionalidad marcada,12
M35927,2005-01-01,1110.0,entrenamiento,estacionalidad marcada,12
M35927,2005-02-01,1079.0,entrenamiento,estacionalidad marcada,12
M35927,2005-03-01,1079.0,entrenamiento,estacionalidad marcada,12
M35927,2005-04-01,1089.0,entrenamiento,estacionalidad marcada,12
M35927,2005-05-01,1085.0,entrenamiento,estacionalidad marcada,12
M35927,2005-06-01,1086.0,entrenamiento,estacionalidad marcada,12
M35927,2005-07-01,1085.0,entrenamiento,estacionalidad marcada,12
M35927,2005-08-01,1052.0,entrenamiento,estacionalidad marcada,12
M35927,2005-09-01,1066.0,entrenamiento,estacionalidad marcada,12
M35927,2005-10-01,1080.0,entrenamiento,estacionalidad marcada,12
M35927,2005-11-01,1080.0,entrenamiento,estacionalidad marcada,12
M35927,2005-12-01,1084.0,entrenamiento,estacionalidad marcada,12
M35927,2006-01-01,1084.0,entrenamiento,estacionalidad marcada,12
M35927,2006-02-01,1049.0,entrenamiento,estacionalidad marcada,12
M35927,2006-03-01,1051.0,entrenamiento,estacionalidad marcada,12
M35927,2006-04-01,1056.0,entrenamiento,estacionalidad marcada,12
M35927,2006-05-01,1054.0,entrenamiento,estacionalidad marcada,12
M35927,2006-06-01,1064.0,entrenamiento,estacionalidad marcada,12
M35927,2006-07-01,1061.0,entrenamiento,estacionalidad marcada,12
M35927,2006-08-01,1025.0,entrenamiento,estacionalidad marcada,12
M35927,2006-09-01,1043.0,entrenamiento,estacionalidad marcada,12
M35927,2006-10-01,1060.0,entrenamiento,estacionalidad marcada,12
M35927,2006-11-01,1061.0,entrenamiento,estacionalidad marcada,12
M35927,2006-12-01,1068.0,entrenamiento,estacionalidad marcada,12
M35927,2007-01-01,1061.0,entrenamiento,estacionalidad marcada,12
M35927,2007-02-01,1023.0,entrenamiento,estacionalidad marcada,12
M35927,2007-03-01,1026.0,entrenamiento,estacionalidad marcada,12
M35927,2007-04-01,1036.0,entrenamiento,estacionalidad marcada,12
M35927,2007-05-01,1043.0,entrenamiento,estacionalidad marcada,12
M35927,2007-06-01,1044.0,entrenamiento,estacionalidad marcada,12
M35927,2007-07-01,1045.0,entrenamiento,estacionalidad marcada,12
M35927,2007-08-01,1009.0,entrenamiento,estacionalidad marcada,12
M35927,2007-09-01,1021.0,entrenamiento,estacionalidad marcada,12
M35927,2007-10-01,1035.0,entrenamiento,estacionalidad marcada,12
M35927,2007-11-01,1037.0,entrenamiento,estacionalidad marcada,12
M35927,2007-12-01,1044.0,entrenamiento,estacionalidad marcada,12
M35927,2008-01-01,1042.0,entrenamiento,estacionalidad marcada,12
M35927,2008-02-01,1000.0,entrenamiento,estacionalidad marcada,12
M35927,2008-03-01,1003.0,entrenamiento,estacionalidad marcada,12
M35927,2008-04-01,1011.0,entrenamiento,estacionalidad marcada,12
M35927,2008-05-01,1012.0,entrenamiento,estacionalidad marcada,12
M35927,2008-06-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2008-07-01,1009.0,entrenamiento,estacionalidad marcada,12
M35927,2008-08-01,984.0,entrenamiento,estacionalidad marcada,12
M35927,2008-09-01,995.0,entrenamiento,estacionalidad marcada,12
M35927,2008-10-01,1013.0,entrenamiento,estacionalidad marcada,12
M35927,2008-11-01,1007.0,entrenamiento,estacionalidad marcada,12
M35927,2008-12-01,1008.0,entrenamiento,estacionalidad marcada,12
M35927,2009-01-01,975.0,entrenamiento,estacionalidad marcada,12
M35927,2009-02-01,936.0,entrenamiento,estacionalidad marcada,12
M35927,2009-03-01,946.0,entrenamiento,estacionalidad marcada,12
M35927,2009-04-01,953.0,entrenamiento,estacionalidad marcada,12
M35927,2009-05-01,955.0,entrenamiento,estacionalidad marcada,12
M35927,2009-06-01,960.0,entrenamiento,estacionalidad marcada,12
M35927,2009-07-01,950.0,entrenamiento,estacionalidad marcada,12
M35927,2009-08-01,922.0,entrenamiento,estacionalidad marcada,12
M35927,2009-09-01,933.0,entrenamiento,estacionalidad marcada,12
M35927,2009-10-01,959.0,entrenamiento,estacionalidad marcada,12
M35927,2009-11-01,956.0,entrenamiento,estacionalidad marcada,12
M35927,2009-12-01,963.0,entrenamiento,estacionalidad marcada,12
M35927,2010-01-01,955.0,entrenamiento,estacionalidad marcada,12
M35927,2010-02-01,910.0,entrenamiento,estacionalidad marcada,12
M35927,2010-03-01,926.0,entrenamiento,estacionalidad marcada,12
M35927,2010-04-01,941.0,entrenamiento,estacionalidad marcada,12
M35927,2010-05-01,958.0,entrenamiento,estacionalidad marcada,12
M35927,2010-06-01,961.0,entrenamiento,estacionalidad marcada,12
M35927,2010-07-01,945.0,entrenamiento,estacionalidad marcada,12
M35927,2010-08-01,906.0,entrenamiento,estacionalidad marcada,12
M35927,2010-09-01,927.0,entrenamiento,estacionalidad marcada,12
M35927,2010-10-01,975.0,entrenamiento,estacionalidad marcada,12
M35927,2010-11-01,970.0,entrenamiento,estacionalidad marcada,12
M35927,2010-12-01,989.0,entrenamiento,estacionalidad marcada,12
M35927,2011-01-01,977.0,entrenamiento,estacionalidad marcada,12
M35927,2011-02-01,930.0,entrenamiento,estacionalidad marcada,12
M35927,2011-03-01,959.0,entrenamiento,estacionalidad marcada,12
M35927,2011-04-01,966.0,entrenamiento,estacionalidad marcada,12
M35927,2011-05-01,976.0,entrenamiento,estacionalidad marcada,12
M35927,2011-06-01,980.0,entrenamiento,estacionalidad marcada,12
M35927,2011-07-01,966.0,entrenamiento,estacionalidad marcada,12
M35927,2011-08-01,939.0,entrenamiento,estacionalidad marcada,12
M35927,2011-09-01,965.0,entrenamiento,estacionalidad marcada,12
M35927,2011-10-01,1001.0,entrenamiento,estacionalidad marcada,12
M35927,2011-11-01,1006.0,entrenamiento,estacionalidad marcada,12
M35927,2011-12-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2012-01-01,996.0,entrenamiento,estacionalidad marcada,12
M35927,2012-02-01,955.0,entrenamiento,estacionalidad marcada,12
M35927,2012-03-01,980.0,entrenamiento,estacionalidad marcada,12
M35927,2012-04-01,998.0,entrenamiento,estacionalidad marcada,12
M35927,2012-05-01,997.0,entrenamiento,estacionalidad marcada,12
M35927,2012-06-01,997.0,entrenamiento,estacionalidad marcada,12
M35927,2012-07-01,963.0,entrenamiento,estacionalidad marcada,12
M35927,2012-08-01,943.0,entrenamiento,estacionalidad marcada,12
M35927,2012-09-01,965.0,entrenamiento,estacionalidad marcada,12
M35927,2012-10-01,1001.0,entrenamiento,estacionalidad marcada,12
M35927,2012-11-01,1011.0,entrenamiento,estacionalidad marcada,12
M35927,2012-12-01,1017.0,entrenamiento,estacionalidad marcada,12
M35927,2013-01-01,1008.0,entrenamiento,estacionalidad marcada,12
M35927,2013-02-01,962.0,entrenamiento,estacionalidad marcada,12
M35927,2013-03-01,981.0,entrenamiento,estacionalidad marcada,12
M35927,2013-04-01,999.0,entrenamiento,estacionalidad marcada,12
M35927,2013-05-01,998.0,entrenamiento,estacionalidad marcada,12
M35927,2013-06-01,1006.0,entrenamiento,estacionalidad marcada,12
M35927,2013-07-01,992.0,entrenamiento,estacionalidad marcada,12
M35927,2013-08-01,966.0,entrenamiento,estacionalidad marcada,12
M35927,2013-09-01,982.0,entrenamiento,estacionalidad marcada,12
M35927,2013-10-01,1014.0,entrenamiento,estacionalidad marcada,12
M35927,2013-11-01,1021.0,entrenamiento,estacionalidad marcada,12
M35927,2013-12-01,1028.0,entrenamiento,estacionalidad marcada,12
M35927,2014-01-01,1022.0,entrenamiento,estacionalidad marcada,12
M35927,2014-02-01,975.0,entrenamiento,estacionalidad marcada,12
M35927,2014-03-01,986.0,entrenamiento,estacionalidad marcada,12
M35927,2014-04-01,1001.0,entrenamiento,estacionalidad marcada,12
M35927,2014-05-01,1007.0,entrenamiento,estacionalidad marcada,12
M35927,2014-06-01,1006.0,entrenamiento,estacionalidad marcada,12
M35927,2014-07-01,1010.0,entrenamiento,estacionalidad marcada,12
M35927,2014-08-01,963.0,entrenamiento,estacionalidad marcada,12
M35927,2014-09-01,984.0,entrenamiento,estacionalidad marcada,12
M35927,2014-10-01,1014.0,entrenamiento,estacionalidad marcada,12
M35927,2014-11-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2014-12-01,1022.0,entrenamiento,estacionalidad marcada,12
M35927,2015-01-01,1014.0,entrenamiento,estacionalidad marcada,12
M35927,2015-02-01,980.0,entrenamiento,estacionalidad marcada,12
M35927,2015-03-01,992.0,entrenamiento,estacionalidad marcada,12
M35927,2015-04-01,993.0,entrenamiento,estacionalidad marcada,12
M35927,2015-05-01,996.0,entrenamiento,estacionalidad marcada,12
M35927,2015-06-01,1001.0,entrenamiento,estacionalidad marcada,12
M35927,2015-07-01,997.0,entrenamiento,estacionalidad marcada,12
M35927,2015-08-01,968.0,entrenamiento,estacionalidad marcada,12
M35927,2015-09-01,981.0,entrenamiento,estacionalidad marcada,12
M35927,2015-10-01,1003.0,entrenamiento,estacionalidad marcada,12
M35927,2015-11-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2015-12-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2016-01-01,1005.0,prueba,estacionalidad marcada,12
M35927,2016-02-01,978.0,prueba,estacionalidad marcada,12
M35927,2016-03-01,987.0,prueba,estacionalidad marcada,12
M35927,2016-04-01,996.0,prueba,estacionalidad marcada,12
M35927,2016-05-01,993.0,prueba,estacionalidad marcada,12
M35927,2016-06-01,991.0,prueba,estacionalidad marcada,12
M35927,2016-07-01,985.0,prueba,estacionalidad marcada,12
M35927,2016-08-01,959.0,prueba,estacionalidad marcada,12
M35927,2016-09-01,967.0,prueba,estacionalidad marcada,12
M35927,2016-10-01,1007.0,prueba,estacionalidad marcada,12
M35927,2016-11-01,1010.0,prueba,estacionalidad marcada,12
M35927,2016-12-01,1022.0,prueba,estacionalidad marcada,12
M35927,2017-01-01,1015.0,prueba,estacionalidad marcada,12
M35927,2017-02-01,979.0,prueba,estacionalidad marcada,12
M35927,2017-03-01,991.0,prueba,estacionalidad marcada,12
M35927,2017-04-01,1008.0,prueba,estacionalidad marcada,12
M35927,2017-05-01,1017.0,prueba,estacionalidad marcada,12
M35927,2017-06-01,1021.0,prueba,estacionalidad marcada,12
M3007,1999-02-01,6021.6,entrenamiento,estacionalidad débil,12
M3007,1999-03-01,5889.52,entrenamiento,estacionalidad débil,12
M3007,1999-04-01,5681.0,entrenamiento,estacionalidad débil,12
M3007,1999-05-01,5504.2,entrenamiento,estacionalidad débil,12
M3007,1999-06-01,5505.76,entrenamiento,estacionalidad débil,12
M3007,1999-07-01,5343.52,entrenamiento,estacionalidad débil,12
M3007,1999-08-01,5464.16,entrenamiento,estacionalidad débil,12
M3007,1999-09-01,5431.4,entrenamiento,estacionalidad débil,12
M3007,1999-10-01,5467.28,entrenamiento,estacionalidad débil,12
M3007,1999-11-01,5604.56,entrenamiento,estacionalidad débil,12
M3007,1999-12-01,5327.92,entrenamiento,estacionalidad débil,12
M3007,2000-01-01,5245.24,entrenamiento,estacionalidad débil,12
M3007,2000-02-01,5217.16,entrenamiento,estacionalidad débil,12
M3007,2000-03-01,5223.4,entrenamiento,estacionalidad débil,12
M3007,2000-04-01,4993.04,entrenamiento,estacionalidad débil,12
M3007,2000-05-01,4922.84,entrenamiento,estacionalidad débil,12
M3007,2000-06-01,4733.04,entrenamiento,estacionalidad débil,12
M3007,2000-07-01,4931.16,entrenamiento,estacionalidad débil,12
M3007,2000-08-01,4888.52,entrenamiento,estacionalidad débil,12
M3007,2000-09-01,4683.12,entrenamiento,estacionalidad débil,12
M3007,2000-10-01,4550.52,entrenamiento,estacionalidad débil,12
M3007,2000-11-01,4415.84,entrenamiento,estacionalidad débil,12
M3007,2000-12-01,4424.68,entrenamiento,estacionalidad débil,12
M3007,2001-01-01,4881.24,entrenamiento,estacionalidad débil,12
M3007,2001-02-01,4763.2,entrenamiento,estacionalidad débil,12
M3007,2001-03-01,4828.72,entrenamiento,estacionalidad débil,12
M3007,2001-04-01,4655.56,entrenamiento,estacionalidad débil,12
M3007,2001-05-01,4663.36,entrenamiento,estacionalidad débil,12
M3007,2001-06-01,4551.56,entrenamiento,estacionalidad débil,12
M3007,2001-07-01,4484.48,entrenamiento,estacionalidad débil,12
M3007,2001-08-01,4527.64,entrenamiento,estacionalidad débil,12
M3007,2001-09-01,4699.76,entrenamiento,estacionalidad débil,12
M3007,2001-10-01,4770.48,entrenamiento,estacionalidad débil,12
M3007,2001-11-01,4701.32,entrenamiento,estacionalidad débil,12
M3007,2001-12-01,4573.92,entrenamiento,estacionalidad débil,12
M3007,2002-01-01,4572.88,entrenamiento,estacionalidad débil,12
M3007,2002-02-01,4478.24,entrenamiento,estacionalidad débil,12
M3007,2002-03-01,4520.36,entrenamiento,estacionalidad débil,12
M3007,2002-04-01,4554.16,entrenamiento,estacionalidad débil,12
M3007,2002-05-01,4611.36,entrenamiento,estacionalidad débil,12
M3007,2002-06-01,4813.12,entrenamiento,estacionalidad débil,12
M3007,2002-07-01,5048.68,entrenamiento,estacionalidad débil,12
M3007,2002-08-01,5117.84,entrenamiento,estacionalidad débil,12
M3007,2002-09-01,5076.24,entrenamiento,estacionalidad débil,12
M3007,2002-10-01,5077.28,entrenamiento,estacionalidad débil,12
M3007,2002-11-01,5113.16,entrenamiento,estacionalidad débil,12
M3007,2002-12-01,5150.08,entrenamiento,estacionalidad débil,12
M3007,2003-01-01,5350.8,entrenamiento,estacionalidad débil,12
M3007,2003-02-01,5617.04,entrenamiento,estacionalidad débil,12
M3007,2003-03-01,5612.36,entrenamiento,estacionalidad débil,12
